show_id,listed_in_id
80194610,1
80038443,10
80038443,2
80038443,5
80231065,2
80231065,5
80161109,31
81029737,2
81029737,5
81029737,25
81029737,17
80227677,8
80227677,17
80227677,18
80227677,29
80227677,3
80227677,35
81092327,20
81092327,3
81092327,16
80231066,11
80231066,5
80231066,18
80175333,2
80175333,5
80175333,14
80198419,11
80198419,5
70130142,10
70130142,5
81062674,15
81062674,5
81062674,16
81062674,18
80217689,8
80235025,11
80164904,11
80164904,5
80164904,7
81015498,11
81015498,13
81015498,5
80157889,2
80157889,11
80157889,13
81094082,11
81094082,13
81094082,5
80048940,2
80048940,37
80048940,23
80048940,28
80048940,16
80048940,18
80128715,11
80164212,11
80164212,7
80164212,28
80164212,16
80164212,22
80164212,3
80096782,11
80096782,13
80164864,1
80164864,11
80164864,14
80164864,16
80164864,17
80162993,2
80162993,5
80162993,37
80162993,18
80162993,24
80162993,16
80162993,25
80162993,35
80183328,2
80183328,16
80183328,17
80183328,18
81035872,11
81035872,5
81035865,11
81035865,5
81035865,21
81035865,26
70260989,10
70260989,11
70260989,5
80992501,2
80992501,5
80992501,14
81076251,2
81076251,11
81076251,5
81093925,2
81093925,11
81093925,5
81093925,23
70126573,10
70126573,6
70242568,2
70242568,11
70242568,13
80217772,8
80164088,10
80081278,11
80081278,5
81066244,15
81066244,5
80991404,1
80991404,2
81035873,2
81035873,5
81035873,14
81035862,2
81035862,5
81035862,14
81094665,11
81094665,7
81035878,2
81035878,5
81035878,7
80174683,41
70103759,2
70103759,14
80182411,20
80205442,1
80226424,10
80226424,2
80226424,5
80158042,2
80158042,11
80158042,5
80117684,11
80117684,5
80106337,2
80106337,5
80133552,8
80133552,5
81077451,11
81077451,13
81077451,5
81014345,11
81014345,7
80158976,8
80238655,20
80238655,2
80238655,17
80003150,20
80003150,5
70296578,20
70296574,20
70309257,20
70309257,5
80012520,20
80012520,5
80012520,22
80012520,3
80012520,9
70219642,33
70219642,22
70219642,3
80118916,10
80118916,11
80118916,13
80146759,13
80146759,14
81073387,11
81073387,5
80207606,11
80207606,13
80207606,14
80207606,16
80207606,18
80192186,2
80192186,11
80192186,13
80216834,2
80216834,11
70241596,2
80174097,2
80174097,14
81076749,2
81076749,11
81076749,5
81066961,11
81066961,5
80174687,8
80174687,3
80174687,4
80015799,11
80036657,2
80036657,11
80036657,5
81037733,11
81037733,14
81037733,37
80112518,11
80112518,13
80112518,25
80112518,17
81033430,11
81033430,13
81033430,5
81033430,16
81033430,3
81035851,11
81035851,5
80202920,2
80202920,14
81088285,20
81080942,11
81080942,5
80187301,2
80187301,11
80187301,5
80187301,18
80215782,10
80215782,11
80215782,5
80172000,20
81035844,2
81035844,5
81035842,2
81035842,5
81035860,2
81035860,5
81035846,10
81035846,11
81035846,5
81035854,15
81035854,13
81035854,5
80097516,15
80097516,5
80164465,1
80164465,2
80117484,8
80017099,11
80017099,13
80017099,5
81043542,15
81043542,5
81026329,2
81026329,5
81006826,8
81006826,23
81006826,3
81006826,18
81006826,17
81006826,21
81006826,35
80029368,8
70222859,2
70261674,2
70261674,11
70261674,5
70045274,1
70045274,2
70045274,27
81034599,11
81034599,13
81034599,6
81090128,20
70114022,10
70114022,15
70114022,6
80180225,11
80180225,13
80180225,14
80015794,11
80015794,13
80015794,18
80015794,35
81088700,2
81088700,11
81088700,5
70043149,5
70043149,23
70043149,7
70043149,37
70040077,11
70040077,5
70040077,14
60031998,2
60031998,5
60031998,23
60036103,2
60036103,5
60036103,14
81086641,11
81086641,5
81086641,6
70027133,11
70027133,5
70027133,14
81086640,10
81086640,2
81086640,11
81009808,2
81009808,13
81009808,14
80189853,10
80189853,6
70059700,8
70142918,1
70142918,2
70142918,5
70142918,23
80081790,11
80081790,7
80081790,3
80081790,25
80081790,16
80081790,18
80015280,1
80015280,23
80141253,1
80141253,23
80141254,1
80141254,23
80141254,39
80141254,17
80141254,25
80141254,35
80141254,3
80141254,4
80160081,2
80160081,11
80160081,5
80168301,2
80168301,11
80168301,5
80064273,10
80064273,2
80064273,13
80098475,11
80098475,5
80058247,20
81060043,10
81060043,15
81024557,15
70124562,11
80156683,11
80156683,5
80156683,14
80141185,2
80141185,11
80141185,5
80126569,2
80171982,11
80171982,5
80171982,7
70150437,2
81041391,11
81041391,5
81018120,11
81018120,5
81018120,16
81018120,17
80152625,11
80152625,27
80152625,13
80175421,2
80175421,5
80175421,14
80175421,18
80175421,35
80175421,16
80108518,11
80108518,5
80108518,37
80172002,2
80172002,11
80172002,13
81019144,10
81019144,5
81043540,15
81043540,5
81043541,15
81043541,5
80170483,15
80170483,5
81019888,2
81019888,14
80133153,11
80133153,13
80133153,5
80149145,2
80149145,5
80149145,30
80149145,37
80149145,18
80149145,34
81044884,3
81044884,28
81044884,18
80106743,8
81087095,2
81087095,14
81026007,8
80244078,15
80244078,7
80244078,24
80244078,9
80158875,8
80142474,2
80142474,28
80142474,18
81086434,15
81086434,5
81083791,11
81083791,37
81088282,20
81088282,37
70167072,2
70167072,14
70058016,11
70058016,7
70077557,10
70077557,2
80233085,1
80210602,20
81088283,20
81088283,27
81088283,17
80141156,5
80141156,14
80141156,6
80141156,17
70077546,11
70077546,14
70077546,18
70063591,1
70063591,2
70063591,14
81052280,11
81052280,13
81052280,5
81052280,22
81052280,3
70110558,10
70110558,2
60020916,1
60020916,2
60029178,1
60029178,2
60029178,28
60029178,16
80103336,15
80103336,7
80103336,24
80207445,2
80207445,11
80207445,5
80209751,2
80063773,7
81088284,20
81088284,3
70061480,10
80987611,11
80987611,13
80987611,5
70060380,11
70060380,14
80202808,11
80202808,5
80202808,7
60010082,1
60033788,1
60033786,1
60033787,1
60022255,1
60022255,11
60022254,1
70020048,1
284890,10
284890,5
284890,23
284890,17
80226076,20
70115621,11
70115621,5
70115621,18
80103383,11
60011619,11
80041337,11
80041337,13
80041337,5
80041337,14
60033223,11
60033223,5
60033223,23
60033223,7
60033223,3
60033223,17
60033223,37
607931,11
607931,14
607931,5
70298251,8
60002111,11
60002111,5
60002111,14
60002111,4
60002111,18
60002111,3
60002111,17
80190215,10
80190215,11
80190215,13
70000196,10
70000196,2
70000196,11
80245519,11
80245519,5
80245519,14
80245329,11
80245329,5
80245329,7
70083535,2
70083535,11
70083535,5
70039405,11
70039405,5
70039405,14
60000722,2
60000722,11
60000722,5
80158546,10
80158546,18
80245518,11
80245518,13
80245518,5
80124313,11
80124313,5
80124313,14
60036359,36
60036359,11
80049281,11
80049281,7
70084328,11
70084328,5
70084328,6
70099610,11
70099610,5
70099610,14
80156408,11
80156408,5
80156408,18
80156408,4
80172938,20
80172938,5
80172938,37
80131414,20
80131414,5
80131414,18
80170612,20
80170612,5
80144890,2
80144890,11
80144890,5
80106786,11
80106786,13
80106786,5
80115101,11
80141261,20
80141261,5
80158482,10
80158482,12
80158482,5
80158482,3
80081955,11
80081955,13
80081955,5
80081955,23
80081955,18
70302835,11
70302835,5
80125512,11
80125512,5
80125512,7
80125512,25
80125512,35
70205014,40
70205014,16
70205014,26
70205014,18
80158479,10
80158479,5
80158479,23
80158479,3
80100054,11
80100054,5
80100054,23
80104237,11
80104237,5
80093107,11
80093107,5
80093107,7
80093107,3
80085439,2
80085439,11
80085439,13
80011846,20
80011846,37
80064521,20
80064521,32
80064521,17
80064521,29
80064521,18
80064521,34
80064521,21
80064521,25
80064521,3
80064521,4
80064521,22
70197049,18
70197049,35
70197049,21
80020542,29
80020542,25
80020542,18
80020542,17
80020542,3
80020542,4
80020542,24
80020542,34
80020542,19
80020542,21
80020542,35
80020542,16
80020542,26
80020542,28
80020542,9
70205012,40
70205012,3
70205012,22
70205012,9
70205012,34
70205012,21
70205012,25
70205012,18
70205012,28
80108561,33
80108561,42
80108561,17
80108561,22
80108561,9
80108561,21
80108561,35
80108561,26
80108561,32
80108561,19
80108561,29
80108561,3
80108561,18
80108561,34
70242310,34
70242310,21
70242310,19
70242310,17
70242310,26
70242310,42
70242310,3
70242310,22
70242310,25
70242310,18
70242310,32
70242310,24
70242310,9
70242310,4
70242310,16
70242310,28
70242310,29
70242310,35
70242310,39
80175619,40
80175619,32
80175619,18
80175619,26
80175619,24
80175619,17
80175619,3
80175619,16
80144355,22
80144355,9
80144355,18
80144355,3
80144355,4
80144355,16
80144355,29
80144355,17
80144355,25
80144355,35
70143825,42
70143825,25
70143825,34
70143825,17
80066080,25
80066080,35
60001761,25
60001761,35
60001761,17
60001761,21
60001761,19
60001761,18
60001761,34
80133311,29
80133311,18
80133311,21
80027042,29
80027042,25
80027042,35
80018046,3
80018046,16
80018046,4
80018046,17
70242081,29
70242081,25
70242081,17
70242081,3
70242081,4
70242081,18
70242081,35
70242081,32
70143864,17
70143864,18
70143864,21
70143864,3
70245163,33
70245163,3
70245163,18
70245163,29
70245163,17
70245163,32
70245163,16
70245163,21
70245163,42
80023644,33
80023644,29
80023644,18
80023644,32
80023644,17
80179201,33
80179201,17
80179201,24
80179201,22
80179201,9
80179201,18
80179201,21
80179201,29
80179201,3
80179201,34
80179201,19
80179201,28
80179201,16
80179201,35
80179201,32
80179201,4
80179201,26
80179201,25
80007778,32
80007778,3
80007778,18
80007778,17
80007778,4
80007778,25
80007778,19
80007778,26
80007778,16
80062047,3
80062047,18
80062047,26
80062047,32
80062047,19
80062047,21
80062047,35
80103318,40
80103318,3
80103318,17
80103318,18
80103318,24
80103318,4
80103318,25
80103318,28
80103318,16
80103318,32
80103318,22
80103318,35
80171362,39
80171362,17
80171362,3
80171362,4
80171362,18
80171362,26
80171362,25
80171362,35
80171362,24
80171362,22
80171362,28
80171362,21
80171362,16
80171362,29
80171362,9
80171362,34
80171362,19
70180293,32
70180293,25
70180293,19
70180293,17
70180293,4
70180293,18
70180293,3
70180293,24
70180293,21
70204981,40
70204981,3
70204981,16
70204981,17
70204981,35
70204981,18
70204981,4
70204981,19
70204981,24
70204981,34
70204981,29
70204981,25
70204981,22
70204981,32
70204981,28
70204981,26
70204981,21
70204981,9
70142436,33
70142436,3
70142436,25
70142436,18
70142436,24
70142436,29
70142436,22
70142436,32
70142436,28
70142436,17
70142436,16
70142436,4
70142436,34
70142436,21
80176929,3
80176929,28
80176929,39
80176929,24
80176929,18
80176929,19
80176929,17
80176929,4
80063224,33
80063224,24
80063224,17
80063224,25
80063224,18
80063224,3
80063224,32
80063224,21
80063224,22
80063224,29
80164216,32
80164216,25
80164216,3
80164216,18
80164216,19
80164216,29
80164216,22
80164216,21
80115328,29
80115328,3
80115328,18
80115328,22
80115328,35
80115328,16
80115328,24
80115328,21
80115328,42
80115328,28
80176842,3
80176842,28
80176842,39
80176842,21
80176842,35
80176842,17
80176842,16
80176842,34
80176842,4
80176842,18
80176842,24
80176842,25
80176842,22
80126599,3
80126599,16
80126599,17
80126599,32
80126599,24
80126599,18
80126599,29
80126599,4
80126599,35
